
data;

param n := 64;

param : E : c :=
0 1 2.00
0 2 2.00
0 3 2.00
0 4 2.00
0 5 30.00
0 6 30.00
0 7 30.00
0 8 2.00
0 9 30.00
0 10 30.00
0 11 30.00
0 12 2.00
0 13 30.00
0 14 30.00
0 15 30.00
0 16 2.00
0 17 30.00
0 18 30.00
0 19 30.00
0 20 30.00
0 21 30.00
0 22 30.00
0 23 30.00
0 24 30.00
0 25 30.00
0 26 30.00
0 27 30.00
0 28 30.00
0 29 30.00
0 30 30.00
0 31 30.00
0 32 2.00
0 33 30.00
0 34 30.00
0 35 30.00
0 36 30.00
0 37 30.00
0 38 30.00
0 39 30.00
0 40 30.00
0 41 30.00
0 42 30.00
0 43 30.00
0 44 30.00
0 45 30.00
0 46 30.00
0 47 30.00
0 48 2.00
0 49 30.00
0 50 30.00
0 51 30.00
0 52 30.00
0 53 30.00
0 54 30.00
0 55 30.00
0 56 30.00
0 57 30.00
0 58 30.00
0 59 30.00
0 60 30.00
0 61 30.00
0 62 30.00
0 63 30.00
1 0 2.00
1 2 1.00
1 3 1.00
1 4 30.00
1 5 1.00
1 6 30.00
1 7 30.00
1 8 30.00
1 9 1.00
1 10 30.00
1 11 30.00
1 12 30.00
1 13 1.00
1 14 30.00
1 15 30.00
1 16 30.00
1 17 1.00
1 18 30.00
1 19 30.00
1 20 30.00
1 21 30.00
1 22 30.00
1 23 30.00
1 24 30.00
1 25 30.00
1 26 30.00
1 27 30.00
1 28 30.00
1 29 30.00
1 30 30.00
1 31 30.00
1 32 30.00
1 33 1.00
1 34 30.00
1 35 30.00
1 36 30.00
1 37 30.00
1 38 30.00
1 39 30.00
1 40 30.00
1 41 30.00
1 42 30.00
1 43 30.00
1 44 30.00
1 45 30.00
1 46 30.00
1 47 30.00
1 48 30.00
1 49 1.00
1 50 30.00
1 51 30.00
1 52 30.00
1 53 30.00
1 54 30.00
1 55 30.00
1 56 30.00
1 57 30.00
1 58 30.00
1 59 30.00
1 60 30.00
1 61 30.00
1 62 30.00
1 63 30.00
2 0 2.00
2 1 1.00
2 3 1.00
2 4 30.00
2 5 30.00
2 6 1.00
2 7 30.00
2 8 30.00
2 9 30.00
2 10 1.00
2 11 30.00
2 12 30.00
2 13 30.00
2 14 1.00
2 15 30.00
2 16 30.00
2 17 30.00
2 18 1.00
2 19 30.00
2 20 30.00
2 21 30.00
2 22 30.00
2 23 30.00
2 24 30.00
2 25 30.00
2 26 30.00
2 27 30.00
2 28 30.00
2 29 30.00
2 30 30.00
2 31 30.00
2 32 30.00
2 33 30.00
2 34 1.00
2 35 30.00
2 36 30.00
2 37 30.00
2 38 30.00
2 39 30.00
2 40 30.00
2 41 30.00
2 42 30.00
2 43 30.00
2 44 30.00
2 45 30.00
2 46 30.00
2 47 30.00
2 48 30.00
2 49 30.00
2 50 1.00
2 51 30.00
2 52 30.00
2 53 30.00
2 54 30.00
2 55 30.00
2 56 30.00
2 57 30.00
2 58 30.00
2 59 30.00
2 60 30.00
2 61 30.00
2 62 30.00
2 63 30.00
3 0 2.00
3 1 1.00
3 2 1.00
3 4 30.00
3 5 30.00
3 6 30.00
3 7 1.00
3 8 30.00
3 9 30.00
3 10 30.00
3 11 1.00
3 12 30.00
3 13 30.00
3 14 30.00
3 15 2.00
3 16 30.00
3 17 30.00
3 18 30.00
3 19 2.00
3 20 30.00
3 21 30.00
3 22 30.00
3 23 30.00
3 24 30.00
3 25 30.00
3 26 30.00
3 27 30.00
3 28 30.00
3 29 30.00
3 30 30.00
3 31 30.00
3 32 30.00
3 33 30.00
3 34 30.00
3 35 1.00
3 36 30.00
3 37 30.00
3 38 30.00
3 39 30.00
3 40 30.00
3 41 30.00
3 42 30.00
3 43 30.00
3 44 30.00
3 45 30.00
3 46 30.00
3 47 30.00
3 48 30.00
3 49 30.00
3 50 30.00
3 51 1.00
3 52 30.00
3 53 30.00
3 54 30.00
3 55 30.00
3 56 30.00
3 57 30.00
3 58 30.00
3 59 30.00
3 60 30.00
3 61 30.00
3 62 30.00
3 63 30.00
4 0 2.00
4 1 30.00
4 2 30.00
4 3 30.00
4 5 1.00
4 6 1.00
4 7 1.00
4 8 1.00
4 9 30.00
4 10 30.00
4 11 30.00
4 12 1.00
4 13 30.00
4 14 30.00
4 15 30.00
4 16 30.00
4 17 30.00
4 18 30.00
4 19 30.00
4 20 1.00
4 21 30.00
4 22 30.00
4 23 30.00
4 24 30.00
4 25 30.00
4 26 30.00
4 27 30.00
4 28 30.00
4 29 30.00
4 30 30.00
4 31 30.00
4 32 30.00
4 33 30.00
4 34 30.00
4 35 30.00
4 36 1.00
4 37 30.00
4 38 30.00
4 39 30.00
4 40 30.00
4 41 30.00
4 42 30.00
4 43 30.00
4 44 30.00
4 45 30.00
4 46 30.00
4 47 30.00
4 48 30.00
4 49 30.00
4 50 30.00
4 51 30.00
4 52 1.00
4 53 30.00
4 54 30.00
4 55 30.00
4 56 30.00
4 57 30.00
4 58 30.00
4 59 30.00
4 60 30.00
4 61 30.00
4 62 30.00
4 63 30.00
5 0 30.00
5 1 1.00
5 2 30.00
5 3 30.00
5 4 1.00
5 6 1.00
5 7 1.00
5 8 30.00
5 9 1.00
5 10 30.00
5 11 30.00
5 12 30.00
5 13 1.00
5 14 30.00
5 15 30.00
5 16 30.00
5 17 30.00
5 18 30.00
5 19 30.00
5 20 30.00
5 21 1.00
5 22 30.00
5 23 30.00
5 24 30.00
5 25 30.00
5 26 30.00
5 27 30.00
5 28 30.00
5 29 30.00
5 30 30.00
5 31 30.00
5 32 30.00
5 33 30.00
5 34 30.00
5 35 30.00
5 36 30.00
5 37 2.00
5 38 30.00
5 39 30.00
5 40 30.00
5 41 30.00
5 42 30.00
5 43 30.00
5 44 30.00
5 45 30.00
5 46 30.00
5 47 30.00
5 48 30.00
5 49 30.00
5 50 30.00
5 51 30.00
5 52 30.00
5 53 1.00
5 54 30.00
5 55 30.00
5 56 30.00
