
data;

param n := 20;

param : E : c :=
0 1 20.02
0 2 51.62
0 3 53.08
0 4 30.59
0 5 66.41
0 6 20.62
0 7 41.88
0 8 70.84
0 9 63.63
0 10 66.10
0 11 72.34
0 12 74.09
0 13 90.70
0 14 55.08
0 15 71.11
0 16 66.41
0 17 1.00
0 18 55.47
0 19 57.94
1 0 20.02
1 2 69.86
1 3 56.61
1 4 40.46
1 5 76.01
1 6 40.20
1 7 56.08
1 8 68.07
1 9 76.42
1 10 85.99
1 11 92.20
1 12 84.31
1 13 108.30
1 14 75.11
1 15 73.76
1 16 85.38
1 17 19.03
1 18 73.35
1 19 77.20
2 0 51.62
2 1 69.86
2 3 53.71
2 4 38.12
2 5 42.72
2 6 40.00
2 7 22.47
2 8 78.03
2 9 30.46
2 10 25.81
2 11 44.05
2 12 45.31
2 13 39.20
2 14 26.40
2 15 65.12
2 16 51.62
2 17 52.48
2 18 4.47
2 19 11.66
3 0 53.08
3 1 56.61
3 2 53.71
3 4 24.70
3 5 26.00
3 6 62.39
3 7 31.62
3 8 24.41
3 9 35.06
3 10 79.40
3 11 96.05
3 12 34.00
3 13 78.03
3 14 76.58
3 15 18.03
3 16 99.16
3 17 53.04
3 18 53.71
3 19 65.37
4 0 30.59
4 1 40.46
4 2 38.12
4 3 24.70
4 5 36.25
4 6 37.70
4 7 17.72
4 8 47.01
4 9 36.07
4 10 61.68
4 11 75.66
4 12 44.29
4 13 72.12
4 14 55.95
4 15 42.20
4 16 76.49
4 17 30.81
4 18 40.01
4 19 48.84
5 0 66.41
5 1 76.01
5 2 42.72
5 3 26.00
5 4 36.25
5 6 68.01
5 7 28.07
5 8 44.18
5 9 13.60
5 10 67.36
5 11 86.61
5 12 8.49
5 13 55.32
5 14 68.96
5 15 26.25
5 16 93.91
5 17 66.73
5 18 40.61
5 19 53.41
6 0 20.62
6 1 40.20
6 2 40.00
6 3 62.39
6 4 37.70
6 5 68.01
6 7 40.11
6 8 83.86
6 9 61.19
6 10 48.10
6 11 52.04
6 12 74.33
6 13 78.49
6 14 35.90
6 15 79.70
6 16 45.88
6 17 21.59
6 18 44.41
6 19 42.80
7 0 41.88
7 1 56.08
7 2 22.47
7 3 31.62
7 4 17.72
7 5 28.07
7 6 40.11
7 8 56.04
7 9 21.93
7 10 47.89
7 11 64.54
7 12 34.23
7 13 54.41
7 14 45.25
7 15 45.00
7 16 68.82
7 17 42.44
7 18 23.35
7 19 34.01
8 0 70.84
8 1 68.07
8 2 78.03
8 3 24.41
8 4 47.01
8 5 44.18
8 6 83.86
8 7 56.04
8 9 56.29
8 10 103.77
8 11 120.42
8 12 50.04
8 13 99.30
8 14 100.90
8 15 19.42
8 16 123.04
8 17 70.52
8 18 77.83
8 19 89.69
9 0 63.63
9 1 76.42
9 2 30.46
9 3 35.06
9 4 36.07
9 5 13.60
9 6 61.19
9 7 21.93
9 8 56.29
9 10 54.20
9 11 73.78
9 12 14.87
9 13 43.19
9 14 56.86
9 15 39.40
9 16 82.08
9 17 64.14
9 18 27.78
9 19 40.50
10 0 66.10
10 1 85.99
10 2 25.81
10 3 79.40
10 4 61.68
10 5 67.36
10 6 48.10
10 7 47.89
10 8 103.77
10 9 54.20
10 11 20.25
10 12 68.51
10 13 40.26
10 14 13.45
10 15 90.79
10 16 33.06
10 17 67.08
10 18 26.87
10 19 14.21
11 0 72.34
11 1 92.20
11 2 44.05
11 3 96.05
11 4 75.66
11 5 86.61
11 6 52.04
11 7 64.54
11 8 120.42
11 9 73.78
11 10 20.25
11 12 88.32
11 13 58.08
11 14 19.72
11 15 108.90
11 16 16.64
11 17 73.33
11 18 46.04
11 19 33.29
12 0 74.09
12 1 84.31
12 2 45.31
12 3 34.00
12 4 44.29
12 5 8.49
12 6 74.33
12 7 34.23
12 8 50.04
12 9 14.87
12 10 68.51
12 11 88.32
12 13 51.26
12 14 71.69
12 15 31.06
12 16 96.93
12 17 74.46
12 18 42.49
12 19 55.07
13 0 90.70
13 1 108.30
13 2 39.20
13 3 78.03
13 4 72.12
13 5 55.32
13 6 78.49
13 7 54.41
13 8 99.30
13 9 43.19
13 10 40.26
13 11 58.08
13 12 51.26
13 14 52.00
13 15 81.49
13 16 72.99
13 17 91.53
13 18 35.23
13 19 36.62
14 0 55.08
14 1 75.11
14 2 26.40
14 3 76.58
14 4 55.95
14 5 68.96
14 6 35.90
14 7 45.25
14 8 100.90
14 9 56.86
14 10 13.45
14 11 19.72
14 12 71.69
14 13 52.00
14 15 90.03
14 16 25.30
14 17 56.08
14 18 29.41
14 19 18.03
15 0 71.11
15 1 73.76
15 2 65.12
15 3 18.03
15 4 42.20
15 5 26.25
15 6 79.70
15 7 45.00
15 8 19.42
15 9 39.40
15 10 90.79
15 11 108.90
15 12 31.06
15 13 81.49
15 14 90.03
15 16 113.81
15 17 71.06
15 18 64.03
15 19 76.58
16 0 66.41
16 1 85.38
16 2 51.62
16 3 99.16
16 4 76.49
16 5 93.91
16 6 45.88
16 7 68.82
16 8 123.04
16 9 82.08
16 10 33.06
16 11 16.64
16 12 96.93
16 13 72.99
16 14 25.30
16 15 113.81
16 17 67.36
16 18 54.71
16 19 42.95
17 0 1.00
17 1 19.03
17 2 52.48
17 3 53.04
17 4 30.81
17 5 66.73
17 6 21.59
17 7 42.44
17 8 70.52
17 9 64.14
17 10 67.08
17 11 73.33
17 12 74.46
17 13 91.53
17 14 56.08
17 15 71.06
17 16 67.36
17 18 56.30
17 19 58.87
18 0 55.47
18 1 73.35
18 2 4.47
18 3 53.71
18 4 40.01
18 5 40.61
18 6 44.41
18 7 23.35
18 8 77.83
18 9 27.78
18 10 26.87
18 11 46.04
18 12 42.49
18 13 35.23
18 14 29.41
18 15 64.03
18 16 54.71
18 17 56.30
18 19 12.81
19 0 57.94
19 1 77.20
19 2 11.66
19 3 65.37
19 4 48.84
19 5 53.41
19 6 42.80
19 7 34.01
19 8 89.69
19 9 40.50
19 10 14.21
19 11 33.29
19 12 55.07
19 13 36.62
19 14 18.03
19 15 76.58
19 16 42.95
19 17 58.87
19 18 12.81
;

set T := 0, 1, 4, 7, 11, 17, 19;

param t0 := 0;

end;
