
data;

param n := 45;

param : E : c :=
    1    2          19.10
    1    3          10.30
    1    4          61.03
    1    5          44.38
    1    6           8.25
    1    7          76.24
    1    8          71.84
    1    9          52.00
    1   10          26.68
    1   11          10.77
    1   12          39.05
    1   13          50.96
    1   14          81.32
    1   15          54.82
    1   16          38.90
    1   17          52.40
    1   18          55.79
    1   19          50.93
    1   20          63.03
    1   21          22.47
    1   22          25.18
    1   23          62.94
    1   24          19.42
    1   25          22.56
    1   26          36.07
    1   27          66.73
    1   28          55.95
    1   29          76.58
    1   30         102.45
    1   31          81.69
    1   32          20.25
    1   33          35.90
    1   34          45.35
    1   35          62.65
    1   36          23.00
    1   37          86.56
    1   38          87.09
    1   39          45.80
    1   40          40.79
    1   41          40.50
    1   42           3.61
    1   43          60.13
    1   44          24.33
    1   45          33.02
    2    1          19.10
    2    3          18.68
    2    4          72.25
    2    5          57.04
    2    6          13.00
    2    7          69.97
    2    8          73.01
    2    9          48.80
    2   10          22.47
    2   11          29.41
    2   12          25.50
    2   13          36.00
    2   14          84.06
    2   15          60.75
    2   16          24.08
    2   17          55.47
    2   18          41.00
    2   19          54.56
    2   20          77.78
    2   21           6.32
    2   22          40.26
    2   23          66.65
    2   24          25.18
    2   25          19.70
    2   26          41.76
    2   27          50.64
    2   28          38.28
    2   29          80.95
    2   30         102.83
    2   31          82.80
    2   32          38.59
    2   33          49.25
    2   34          31.14
    2   35          49.25
    2   36          39.22
    2   37          87.80
    2   38          82.10
    2   39          47.51
    2   40          54.23
    2   41          52.01
    2   42          22.63
    2   43          74.55
    2   44          41.63
    2   45          14.87
    3    1          10.30
    3    2          18.68
    3    4          71.17
    3    5          54.41
    3    6          14.76
    3    7          83.93
    3    8          81.47
    3    9          60.42
    3   10          17.03
    3   11          19.03
    3   12          43.00
    3   13          54.23
    3   14          91.24
    3   15          65.00
    3   16          42.11
    3   17          62.23
    3   18          59.21
    3   19          60.83
    3   20          72.34
    3   21          24.19
    3   22          34.93
    3   23          72.92
    3   24          29.00
    3   25          13.00
    3   26          46.10
    3   27          69.23
    3   28          56.92
    3   29          86.68
    3   30         112.04
    3   31          91.35
    3   32          28.07
    3   33          45.88
    3   34          49.04
    3   35          67.00
    3   36          32.39
    3   37          96.26
    3   38          95.27
    3   39          55.32
    3   40          50.70
    3   41          50.70
    3   42          11.18
    3   43          69.58
    3   44          33.02
    3   45          33.53
    4    1          61.03
    4    2          72.25
    4    3          71.17
    4    5          17.00
    4    6          61.00
    4    7          64.90
    4    8          39.22
    4    9          47.80
    4   10          87.64
    4   11          53.23
    4   12          69.64
    4   13          78.00
    4   14          39.01
    4   15          21.21
    4   16          72.28
    4   17          30.48
    4   18          80.06
    4   19          29.21
    4   20          17.72
    4   21          70.00
    4   22          36.67
    4   23          28.18
    4   24          47.10
    4   25          83.52
    4   26          32.56
    4   27          91.30
    4   28          90.14
    4   29          31.00
    4   30          61.29
    4   31          44.41
    4   32          46.87
    4   33          25.50
    4   34          73.39
    4   35          79.61
    4   36          39.82
    4   37          47.04
    4   38          67.23
    4   39          35.85
    4   40          21.10
    4   41          20.62
    4   42          60.17
    4   43          15.13
    4   44          41.05
    4   45          77.41
    5    1          44.38
    5    2          57.04
    5    3          54.41
    5    4          17.00
    5    6          45.10
    5    7          65.46
    5    8          45.04
    5    9          43.57
    5   10          71.06
    5   11          36.25
    5   12          58.59
    5   13          68.51
    5   14          49.04
    5   15          23.00
    5   16          60.84
    5   17          29.12
    5   18          71.40
    5   19          27.20
    5   20          21.93
    5   21          55.58
    5   22          19.70
    5   23          33.06
    5   24          32.39
    5   25          66.94
    5   26          22.02
    5   27          83.24
    5   28          79.65
    5   29          41.79
    5   30          72.12
    5   31          52.77
    5   32          30.00
    5   33           8.54
    5   34          63.29
    5   35          72.84
    5   36          22.83
    5   37          56.52
    5   38          70.86
    5   39          30.53
    5   40           4.24
    5   41           5.83
    5   42          43.32
    5   43          18.38
    5   44          24.21
    5   45          64.03
    6    1           8.25
    6    2          13.00
    6    3          14.76
    6    4          61.00
    6    5          45.10
    6    7          69.29
    6    8          67.18
    6    9          45.65
    6   10          27.78
    6   11          16.97
    6   12          30.81
    6   13          42.72
    6   14          77.34
    6   15          51.97
    6   16          30.68
    6   17          48.27
    6   18          47.54
    6   19          47.01
    6   20          65.28
    6   21          14.87
    6   22          27.46
    6   23          59.20
    6   24          15.26
    6   25          23.85
    6   26          32.76
    6   27          58.52
    6   28          48.02
    6   29          73.24
    6   30          97.67
    6   31          77.08
    6   32          25.81
    6   33          37.00
    6   34          37.11
    6   35          54.45
    6   36          26.25
    6   37          82.02
    6   38          80.53
    6   39          41.01
    6   40          42.00
    6   41          40.45
    6   42          11.70
    6   43          62.13
    6   44          28.64
    6   45          25.50
    7    1          76.24
    7    2          69.97
    7    3          83.93
    7    4          64.90
    7    5          65.46
    7    6          69.29
    7    8          28.60
    7    9          25.08
    7   10          92.44
    7   11          77.93
    7   12          46.75
    7   13          43.27
    7   14          38.08
    7   15          44.29
    7   16          49.52
    7   17          36.40
    7   18          40.71
    7   19          38.28
    7   20          81.99
    7   21          63.81
    7   22          70.06
    7   23          37.01
    7   24          58.05
    7   25          89.55
    7   26          48.17
    7   27          45.12
    7   28          54.56
    7   29          42.72
    7   30          42.58
    7   31          31.62
    7   32          80.06
    7   33          66.29
    7   34          43.93
    7   35          32.89
    7   36          73.01
    7   37          34.71
    7   38          12.81
    7   39          36.35
    7   40          67.45
    7   41          61.13
    7   42          78.59
    7   43          78.77
    7   44          77.03
    7   45          61.62
    8    1          71.84
    8    2          73.01
    8    3          81.47
    8    4          39.22
    8    5          45.04
    8    6          67.18
    8    7          28.60
    8    9          26.25
    8   10          94.26
    8   11          69.46
    8   12          56.92
    8   13          59.41
    8   14          12.17
    8   15          22.09
    8   16          60.08
    8   17          19.72
    8   18          59.03
    8   19          21.47
    8   20          56.92
    8   21          67.96
    8   22          56.65
    8   23          12.00
    8   24          52.50
    8   25          90.61
    8   26          36.36
    8   27          67.36
    8   28          72.34
    8   29          14.32
    8   30          30.61
    8   31           9.90
    8   32          68.15
    8   33          49.03
    8   34          57.27
    8   35          54.33
    8   36          60.17
    8   37          14.87
    8   38          28.18
    8   39          26.17
    8   40          48.26
    8   41          42.58
    8   42          73.01
    8   43          54.12
    8   44          63.57
    8   45          70.26
    9    1          52.00
    9    2          48.80
    9    3          60.42
    9    4          47.80
    9    5          43.57
    9    6          45.65
    9    7          25.08
    9    8          26.25
    9   10          70.94
    9   11          52.95
    9   12          30.68
    9   13          34.01
    9   14          38.33
    9   15          26.93
    9   16          33.84
    9   17          17.49
    9   18          34.53
    9   19          18.60
    9   20          62.97
    9   21          43.19
    9   22          45.28
    9   23          25.32
    9   24          33.24
    9   25          67.62
    9   26          23.77
    9   27          44.60
    9   28          47.01
    9   29          38.05
    9   30          54.41
    9   31          35.34
    9   32          55.01
    9   33          42.72
    9   34          31.26
    9   35          32.20
    9   36          48.09
    9   37          40.25
    9   38          35.11
    9   39          13.04
    9   40          44.72
    9   41          38.47
    9   42          54.08
    9   43          59.46
    9   44          52.15
    9   45          44.29
   10    1          26.68
   10    2          22.47
   10    3          17.03
   10    4          87.64
   10    5          71.06
   10    6          27.78
   10    7          92.44
   10    8          94.26
   10    9          70.94
   10   11          36.06
   10   12          47.17
   10   13          56.29
   10   14         104.81
   10   15          79.76
   10   16          45.22
   10   17          75.80
   10   18          61.19
   10   19          74.63
   10   20          89.36
   10   21          28.65
   10   22          51.79
   10   23          86.84
   10   24          43.05
   10   25           4.12
   10   26          60.54
   10   27          69.12
   10   28          55.01
   10   29         100.96
   10   30         124.48
   10   31         104.14
   10   32          45.01
   10   33          62.59
   10   34          52.20
   10   35          70.09
   10   36          49.37
   10   37         109.12
   10   38         104.56
   10   39          68.25
   10   40          67.47
   10   41          67.05
   10   42          28.16
   10   43          86.58
   10   44          50.04
   10   45          33.73
   11    1          10.77
   11    2          29.41
   11    3          19.03
   11    4          53.23
   11    5          36.25
   11    6          16.97
   11    7          77.93
   11    8          69.46
   11    9          52.95
   11   10          36.06
   11   12          46.10
   11   13          58.18
   11   14          77.80
   11   15          50.33
   11   16          46.53
   11   17          49.74
   11   18          62.77
   11   19          48.02
   11   20          53.34
   11   21          31.83
   11   22          16.55
   11   23          59.41
   11   24          20.02
   11   25          32.02
   11   26          33.12
   11   27          74.25
   11   28          64.64
   11   29          72.25
   11   30          99.86
   11   31          79.08
   11   32           9.49
   11   33          27.73
   11   34          52.39
   11   35          68.68
   11   36          13.60
   11   37          83.76
   11   38          87.80
   11   39          44.38
   11   40          32.31
   11   41          33.29
   11   42           8.06
   11   43          50.64
   11   44          14.00
   11   45          42.45
   12    1          39.05
   12    2          25.50
   12    3          43.00
   12    4          69.64
   12    5          58.59
   12    6          30.81
   12    7          46.75
   12    8          56.92
   12    9          30.68
   12   10          47.17
   12   11          46.10
   12   13          12.08
   12   14          68.96
   12   15          52.15
   12   16           3.16
   12   17          44.01
   12   18          16.76
   12   19          44.01
   12   20          80.50
   12   21          19.24
   12   22          48.80
   12   23          54.33
   12   24          29.73
   12   25          44.92
   12   26          37.34
   12   27          28.18
   12   28          21.10
   12   29          68.07
   12   30          84.22
   12   31          65.92
   12   32          53.00
   12   33          53.25
   12   34           6.32
   12   35          24.00
   12   36          49.68
   12   37          70.77
   12   38          59.41
   12   39          36.01
   12   40          57.45
   12   41          52.77
   12   42          42.45
   12   43          76.92
   12   44          53.41
   12   45          14.87
   13    1          50.96
   13    2          36.00
   13    3          54.23
   13    4          78.00
   13    5          68.51
   13    6          42.72
   13    7          43.27
   13    8          59.41
   13    9          34.01
   13   10          56.29
   13   11          58.18
   13   12          12.08
   13   14          71.57
   13   15          58.94
   13   16          12.17
   13   17          50.01
   13   18           5.00
   13   19          50.45
   13   20          90.21
   13   21          30.07
   13   22          60.31
   13   23          59.21
   13   24          41.40
   13   25          54.59
   13   26          46.65
   13   27          16.12
   13   28          13.00
   13   29          72.01
   13   30          83.93
   13   31          67.47
