
data;

param n := 20;

param : E : c :=
    1    2          20.02
    1    3          51.62
    1    4          53.08
    1    5          30.59
    1    6          66.41
    1    7          20.62
    1    8          41.88
    1    9          70.84
    1   10          63.63
    1   11          66.10
    1   12          72.34
    1   13          74.09
    1   14          90.70
    1   15          55.08
    1   16          71.11
    1   17          66.41
    1   18           1.00
    1   19          55.47
    1   20          57.94
    2    1          20.02
    2    3          69.86
    2    4          56.61
    2    5          40.46
    2    6          76.01
    2    7          40.20
    2    8          56.08
    2    9          68.07
    2   10          76.42
    2   11          85.99
    2   12          92.20
    2   13          84.31
    2   14         108.30
    2   15          75.11
    2   16          73.76
    2   17          85.38
    2   18          19.03
    2   19          73.35
    2   20          77.20
    3    1          51.62
    3    2          69.86
    3    4          53.71
    3    5          38.12
    3    6          42.72
    3    7          40.00
    3    8          22.47
    3    9          78.03
    3   10          30.46
    3   11          25.81
    3   12          44.05
    3   13          45.31
    3   14          39.20
    3   15          26.40
    3   16          65.12
    3   17          51.62
    3   18          52.48
    3   19           4.47
    3   20          11.66
    4    1          53.08
    4    2          56.61
    4    3          53.71
    4    5          24.70
    4    6          26.00
    4    7          62.39
    4    8          31.62
    4    9          24.41
    4   10          35.06
    4   11          79.40
    4   12          96.05
    4   13          34.00
    4   14          78.03
    4   15          76.58
    4   16          18.03
    4   17          99.16
    4   18          53.04
    4   19          53.71
    4   20          65.37
    5    1          30.59
    5    2          40.46
    5    3          38.12
    5    4          24.70
    5    6          36.25
    5    7          37.70
    5    8          17.72
    5    9          47.01
    5   10          36.07
    5   11          61.68
    5   12          75.66
    5   13          44.29
    5   14          72.12
    5   15          55.95
    5   16          42.20
    5   17          76.49
    5   18          30.81
    5   19          40.01
    5   20          48.84
    6    1          66.41
    6    2          76.01
    6    3          42.72
    6    4          26.00
    6    5          36.25
    6    7          68.01
    6    8          28.07
    6    9          44.18
    6   10          13.60
    6   11          67.36
    6   12          86.61
    6   13           8.49
    6   14          55.32
    6   15          68.96
    6   16          26.25
    6   17          93.91
    6   18          66.73
    6   19          40.61
    6   20          53.41
    7    1          20.62
    7    2          40.20
    7    3          40.00
    7    4          62.39
    7    5          37.70
    7    6          68.01
    7    8          40.11
    7    9          83.86
    7   10          61.19
    7   11          48.10
    7   12          52.04
    7   13          74.33
    7   14          78.49
    7   15          35.90
    7   16          79.70
    7   17          45.88
    7   18          21.59
    7   19          44.41
    7   20          42.80
    8    1          41.88
    8    2          56.08
    8    3          22.47
    8    4          31.62
    8    5          17.72
    8    6          28.07
    8    7          40.11
    8    9          56.04
    8   10          21.93
    8   11          47.89
    8   12          64.54
    8   13          34.23
    8   14          54.41
    8   15          45.25
    8   16          45.00
    8   17          68.82
    8   18          42.44
    8   19          23.35
    8   20          34.01
    9    1          70.84
    9    2          68.07
    9    3          78.03
    9    4          24.41
    9    5          47.01
    9    6          44.18
    9    7          83.86
    9    8          56.04
    9   10          56.29
    9   11         103.77
    9   12         120.42
    9   13          50.04
    9   14          99.30
    9   15         100.90
    9   16          19.42
    9   17         123.04
    9   18          70.52
    9   19          77.83
    9   20          89.69
   10    1          63.63
   10    2          76.42
   10    3          30.46
   10    4          35.06
   10    5          36.07
   10    6          13.60
   10    7          61.19
   10    8          21.93
   10    9          56.29
   10   11          54.20
   10   12          73.78
   10   13          14.87
   10   14          43.19
   10   15          56.86
   10   16          39.40
   10   17          82.08
   10   18          64.14
   10   19          27.78
   10   20          40.50
   11    1          66.10
   11    2          85.99
   11    3          25.81
   11    4          79.40
   11    5          61.68
   11    6          67.36
   11    7          48.10
   11    8          47.89
   11    9         103.77
   11   10          54.20
   11   12          20.25
   11   13          68.51
   11   14          40.26
   11   15          13.45
   11   16          90.79
   11   17          33.06
   11   18          67.08
   11   19          26.87
   11   20          14.21
   12    1          72.34
   12    2          92.20
   12    3          44.05
   12    4          96.05
   12    5          75.66
   12    6          86.61
   12    7          52.04
   12    8          64.54
   12    9         120.42
   12   10          73.78
   12   11          20.25
   12   13          88.32
   12   14          58.08
   12   15          19.72
   12   16         108.90
   12   17          16.64
   12   18          73.33
   12   19          46.04
   12   20          33.29
   13    1          74.09
   13    2          84.31
   13    3          45.31
   13    4          34.00
   13    5          44.29
   13    6           8.49
   13    7          74.33
   13    8          34.23
   13    9          50.04
   13   10          14.87
   13   11          68.51
   13   12          88.32
   13   14          51.26
   13   15          71.69
   13   16          31.06
   13   17          96.93
   13   18          74.46
   13   19          42.49
   13   20          55.07
   14    1          90.70
   14    2         108.30
   14    3          39.20
   14    4          78.03
   14    5          72.12
   14    6          55.32
   14    7          78.49
   14    8          54.41
   14    9          99.30
   14   10          43.19
   14   11          40.26
   14   12          58.08
   14   13          51.26
   14   15          52.00
   14   16          81.49
   14   17          72.99
   14   18          91.53
   14   19          35.23
   14   20          36.62
   15    1          55.08
   15    2          75.11
   15    3          26.40
   15    4          76.58
   15    5          55.95
   15    6          68.96
   15    7          35.90
   15    8          45.25
   15    9         100.90
   15   10          56.86
   15   11          13.45
   15   12          19.72
   15   13          71.69
   15   14          52.00
   15   16          90.03
   15   17          25.30
   15   18          56.08
   15   19          29.41
   15   20          18.03
   16    1          71.11
   16    2          73.76
   16    3          65.12
   16    4          18.03
   16    5          42.20
   16    6          26.25
   16    7          79.70
   16    8          45.00
   16    9          19.42
   16   10          39.40
   16   11          90.79
   16   12         108.90
   16   13          31.06
   16   14          81.49
   16   15          90.03
   16   17         113.81
   16   18          71.06
   16   19          64.03
   16   20          76.58
   17    1          66.41
   17    2          85.38
   17    3          51.62
   17    4          99.16
   17    5          76.49
   17    6          93.91
   17    7          45.88
   17    8          68.82
   17    9         123.04
   17   10          82.08
   17   11          33.06
   17   12          16.64
   17   13          96.93
   17   14          72.99
   17   15          25.30
   17   16         113.81
   17   18          67.36
