
data;

param n := 50;

param : E : c :=
    1    2          50.99
    1    3          80.62
    1    4          94.59
    1    5          37.12
    1    6          77.88
    1    7          86.98
    1    8          94.34
    1    9          82.86
    1   10          62.29
    1   11          93.65
    1   12          59.91
    1   13          86.77
    1   14          96.21
    1   15          74.33
    1   16          40.00
    1   17          63.70
    1   18          31.40
    1   19          95.34
    1   20          45.00
    1   21          90.69
    1   22          27.02
    1   23          40.45
    1   24          37.12
    1   25          22.36
    1   26          69.86
    1   27          82.86
    1   28         112.51
    1   29          90.05
    1   30          92.35
    1   31          85.51
    1   32          75.45
    1   33          13.00
    1   34          26.17
    1   35          63.57
    1   36          99.25
    1   37          63.95
    1   38          94.54
    1   39          12.81
    1   40          73.33
    1   41          34.67
    1   42          34.48
    1   43          29.07
    1   44          64.88
    1   45          23.71
    1   46          53.81
    1   47          59.41
    1   48          70.00
    1   49          34.23
    1   50         102.11
    2    1          50.99
    2    3          48.37
    2    4          55.32
    2    5          37.01
    2    6          66.29
    2    7          75.00
    2    8          70.00
    2    9          38.01
    2   10          76.42
    2   11          71.06
    2   12          84.15
    2   13          83.65
    2   14         100.46
    2   15          54.56
    2   16          11.66
    2   17          77.52
    2   18          33.14
    2   19          70.80
    2   20          34.71
    2   21          98.67
    2   22          72.40
    2   23          40.05
    2   24          51.24
    2   25          30.00
    2   26          34.99
    2   27          41.98
    2   28         108.45
    2   29          63.82
    2   30          79.65
    2   31          49.40
    2   32          96.13
    2   33          60.44
    2   34          69.46
    2   35          25.55
    2   36          66.71
    2   37         100.69
    2   38          57.57
    2   39          38.42
    2   40          44.20
    2   41          19.65
    2   42          67.36
    2   43          22.47
    2   44          22.14
    2   45          48.10
    2   46          70.03
    2   47          82.05
    2   48          46.69
    2   49          38.21
    2   50          84.86
    3    1          80.62
    3    2          48.37
    3    4          16.97
    3    5          44.92
    3    6          31.40
    3    7          36.12
    3    8          22.80
    3    9          23.35
    3   10          62.13
    3   11          24.70
    3   12          76.22
    3   13          50.09
    3   14          69.12
    3   15          18.03
    3   16          50.00
    3   17          62.43
    3   18          77.88
    3   19          23.43
    3   20          36.40
    3   21          71.02
    3   22          89.05
    3   23          43.08
    3   24          54.20
    3   25          60.00
    3   26          13.42
    3   27          15.03
    3   28          69.12
    3   29          16.40
    3   30          38.83
    3   31           7.21
    3   32          80.95
    3   33          83.24
    3   34          85.00
    3   35          22.83
    3   36          19.24
    3   37         100.45
    3   38          14.76
    3   39          72.00
    3   40           7.62
    3   41          63.89
    3   42          74.63
    3   43          62.17
    3   44          27.02
    3   45          62.63
    3   46          60.96
    3   47          73.41
    3   48          14.14
    3   49          48.08
    3   50          39.82
    4    1          94.59
    4    2          55.32
    4    3          16.97
    4    5          60.42
    4    6          46.24
    4    7          48.84
    4    8          30.07
    4    9          19.42
    4   10          78.82
    4   11          33.02
    4   12          93.09
    4   13          63.79
    4   14          82.57
    4   15          34.13
    4   16          60.03
    4   17          79.06
    4   18          87.46
    4   19          30.15
    4   20          51.89
    4   21          85.44
    4   22         105.12
    4   23          59.06
    4   24          70.72
    4   25          72.99
    4   26          24.74
    4   27          13.34
    4   28          79.16
    4   29          25.08
    4   30          50.16
    4   31          10.00
    4   32          97.25
    4   33          98.43
    4   34         101.12
    4   35          32.02
    4   36          16.55
    4   37         117.41
    4   38           5.10
    4   39          84.85
    4   40          24.21
    4   41          73.33
    4   42          91.26
    4   43          73.00
    4   44          33.38
    4   45          78.29
    4   46          77.90
    4   47          90.27
    4   48          31.11
    4   49          63.56
    4   50          47.52
    5    1          37.12
    5    2          37.01
    5    3          44.92
    5    4          60.42
    5    6          42.05
    5    7          51.43
    5    8          57.22
    5    9          53.08
    5   10          40.02
    5   11          56.57
    5   12          47.17
    5   13          54.49
    5   14          68.24
    5   15          37.22
    5   16          27.46
    5   17          41.23
    5   18          46.69
    5   19          58.22
    5   20           8.54
    5   21          64.88
    5   22          44.94
    5   23           4.24
    5   24          14.56
    5   25          21.40
    5   26          36.36
    5   27          50.48
    5   28          80.72
    5   29          53.00
    5   30          56.80
    5   31          50.70
    5   32          59.30
    5   33          38.33
    5   34          41.05
    5   35          33.24
    5   36          62.80
    5   37          65.39
    5   38          59.46
    5   39          31.78
    5   40          37.36
    5   41          36.72
    5   42          33.60
    5   43          30.81
    5   44          37.20
    5   45          17.89
    5   46          33.14
    5   47          45.04
    5   48          33.14
    5   49           3.16
    5   50          65.79
    6    1          77.88
    6    2          66.29
    6    3          31.40
    6    4          46.24
    6    5          42.05
    6    7           9.43
    6    8          23.02
    6    9          54.01
    6   10          35.81
    6   11          20.59
    6   12          51.04
    6   13          19.10
    6   14          38.01
    6   15          14.04
    6   16          62.24
    6   17          35.61
    6   18          87.20
    6   19          23.85
    6   20          36.62
    6   21          39.62
    6   22          76.24
    6   23          38.08
    6   24          42.19
    6   25          63.13
    6   26          37.66
    6   27          46.17
    6   28          42.19
    6   29          23.43
    6   30          14.76
    6   31          38.08
    6   32          52.01
    6   33          75.43
    6   34          72.17
    6   35          44.60
    6   36          36.88
    6   37          76.55
    6   38          42.05
    6   39          73.82
    6   40          28.07
    6   41          75.07
    6   42          58.69
    6   43          70.60
    6   44          50.60
    6   45          54.92
    6   46          38.08
    6   47          48.26
    6   48          21.59
    6   49          44.38
    6   50          24.33
    7    1          86.98
    7    2          75.00
    7    3          36.12
    7    4          48.84
    7    5          51.43
    7    6           9.43
    7    8          21.10
    7    9          59.41
    7   10          40.31
    7   11          18.03
    7   12          55.46
    7   13          15.23
    7   14          33.73
    7   15          21.02
    7   16          71.42
    7   17          39.81
    7   18          96.61
    7   19          21.63
    7   20          46.04
    7   21          37.16
    7   22          84.01
    7   23          47.42
    7   24          50.80
    7   25          72.56
    7   26          44.60
    7   27          51.16
    7   28          34.01
    7   29          24.04
    7   30           5.39
    7   31          42.01
    7   32          53.81
    7   33          84.01
    7   34          80.00
    7   35          52.33
    7   36          36.67
    7   37          80.95
    7   38          44.15
    7   39          83.19
    7   40          34.48
    7   41          84.39
    7   42          66.12
    7   43          80.00
    7   44          58.18
    7   45          63.79
    7   46          44.15
    7   47          52.80
    7   48          29.07
    7   49          53.71
    7   50          16.03
    8    1          94.34
    8    2          70.00
    8    3          22.80
    8    4          30.07
    8    5          57.22
    8    6          23.02
    8    7          21.10
    8    9          44.78
    8   10          58.82
    8   11           3.16
    8   12          74.06
    8   13          36.24
    8   14          54.08
    8   15          20.02
    8   16          69.77
    8   17          58.60
    8   18          97.17
    8   19           1.00
    8   20          49.65
    8   21          58.14
    8   22          96.88
    8   23          54.04
    8   24          61.66
    8   25          76.16
    8   26          35.38
    8   27          36.25
    8   28          49.09
    8   29           6.40
    8   30          20.88
    8   31          26.00
    8   32          74.28
    8   33          94.13
    8   34          92.76
    8   35          44.69
    8   36          15.81
    8   37          99.57
    8   38          25.02
    8   39          87.86
    8   40          25.81
    8   41          83.63
    8   42          80.08
    8   43          80.78
    8   44          49.50
    8   45          73.06
    8   46          60.83
    8   47          71.28
    8   48          25.30
    8   49          60.13
    8   50          17.72
    9    1          82.86
    9    2          38.01
    9    3          23.35
    9    4          19.42
    9    5          53.08
    9    6          54.01
    9    7          59.41
    9    8          44.78
    9   10          80.78
    9   11          47.17
    9   12          93.48
    9   13          73.01
    9   14          92.00
    9   15          40.05
    9   16          44.91
    9   17          81.34
    9   18          71.03
    9   19          45.19
    9   20          45.28
    9   21          93.34
    9   22          97.62
    9   23          53.08
    9   24          65.95
    9   25          60.54
    9   26          18.79
    9   27           8.54
    9   28          92.42
    9   29          38.63
    9   30          62.17
    9   31          18.79
    9   32         100.57
    9   33          88.84
    9   34          93.86
    9   35          20.00
    9   36          34.71
    9   37         115.94
    9   38          23.35
    9   39          71.78
    9   40          26.17
    9   41          57.14
    9   42          86.31
    9   43          58.05
    9   44          18.03
    9   45          70.43
    9   46          77.83
    9   47          90.79
    9   48          33.54
    9   49          55.97
    9   50          62.39
   10    1          62.29
   10    2          76.42
   10    3          62.13
   10    4          78.82
   10    5          40.02
   10    6          35.81
   10    7          40.31
   10    8          58.82
   10    9          80.78
   10   11          56.30
   10   12          15.26
   10   13          31.06
   10   14          34.48
   10   15          44.82
   10   16          67.47
   10   17           1.41
   10   18          83.73
   10   19          59.64
   10   20          42.01
   10   21          28.43
   10   22          49.34
   10   23          36.50
   10   24          28.18
   10   25          58.14
   10   26          62.03
   10   27          74.69
   10   28          53.16
   10   29          58.80
   10   30          44.27
   10   31          69.34
   10   32          20.22
   10   33          54.38
   10   34          45.88
   10   35          64.54
   10   36          72.18
   10   37          40.82
   10   38          75.43
   10   39          64.40
   10   40          55.95
   10   41          75.96
   10   42          31.38
   10   43          69.46
   10   44          70.21
   10   45          39.82
   10   46           8.49
   10   47          12.53
   10   48          48.37
   10   49          39.85
   10   50          55.66
   11    1          93.65
   11    2          71.06
   11    3          24.70
   11    4          33.02
   11    5          56.57
   11    6          20.59
   11    7          18.03
   11    8           3.16
   11    9          47.17
